EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,Attrition,YearsAtCompany,YearsInCurrentRole,Education,EducationField,MaritalStatus,OverTime,DistanceFromHome,BusinessTravel,HireDate
E2341,49,Female,Sales,Sales Manager,8185,Yes,11,1,5,Medical,Divorced,No,11,Travel_Rarely,2015-11-18
E2342,53,Male,Research & Development,Research Director,10941,No,15,1,1,Human Resources,Divorced,No,14,Travel_Rarely,2015-08-28
E2343,28,Male,Research & Development,Laboratory Technician,7792,Yes,6,3,2,Life Sciences,Married,No,27,Non-Travel,2019-08-27
E2344,31,Female,IT,Software Engineer,10255,No,8,8,1,Medical,Divorced,No,2,Travel_Rarely,2017-12-26
E2345,33,Female,Sales,Sales Executive,5063,No,2,0,4,Human Resources,Married,No,22,Travel_Frequently,2023-10-10
E2346,44,Female,Human Resources,HR Executive,11813,Yes,21,2,3,Other,Divorced,No,30,Non-Travel,2015-07-02
E2347,27,Female,Sales,Sales Executive,5556,No,4,3,3,Life Sciences,Divorced,Yes,7,Travel_Rarely,2021-10-19
E2348,27,Male,Sales,Sales Executive,7315,Yes,2,2,1,Other,Married,Yes,30,Travel_Frequently,2023-08-07
E2349,34,Male,Finance,Accountant,7720,Yes,2,1,5,Technical Degree,Divorced,No,26,Travel_Rarely,2023-11-11
E2350,41,Male,Sales,Sales Manager,6386,No,9,1,3,Technical Degree,Married,No,29,Travel_Rarely,2016-03-27
E2351,47,Male,Research & Development,Healthcare Representative,10217,No,10,3,2,Human Resources,Single,No,4,Non-Travel,2015-05-07
E2352,28,Male,Research & Development,Research Scientist,6180,No,5,3,1,Other,Divorced,Yes,28,Travel_Rarely,2020-03-19
E2353,38,Female,Research & Development,Laboratory Technician,10637,No,13,6,1,Life Sciences,Married,No,15,Travel_Rarely,2015-05-24
E2354,44,Female,Research & Development,Manufacturing Director,12171,Yes,24,17,4,Marketing,Married,Yes,4,Non-Travel,2015-09-04
E2355,38,Male,Finance,Accountant,8199,Yes,9,5,3,Marketing,Married,Yes,6,Travel_Frequently,2016-04-20
E2356,55,Female,IT,Data Analyst,8823,Yes,1,1,4,Other,Single,No,29,Travel_Rarely,2024-05-16
E2357,33,Female,Finance,Finance Manager,8473,No,3,3,2,Human Resources,Married,No,5,Travel_Frequently,2022-03-27
E2358,21,Female,Research & Development,Research Director,4354,No,1,0,2,Marketing,Single,No,25,Travel_Rarely,2024-03-04
E2359,29,Female,Research & Development,Healthcare Representative,7772,No,3,3,1,Marketing,Single,No,9,Travel_Frequently,2022-03-12
E2360,50,Female,Research & Development,Research Scientist,11211,Yes,15,11,1,Medical,Divorced,Yes,23,Travel_Rarely,2015-06-23
E2361,28,Female,Research & Development,Research Director,7417,Yes,3,0,1,Life Sciences,Married,Yes,4,Travel_Frequently,2022-10-01
E2362,51,Male,Research & Development,Research Scientist,9516,No,13,12,3,Marketing,Divorced,No,4,Travel_Rarely,2015-01-30
E2363,26,Female,Sales,Sales Executive,8147,Yes,4,1,5,Human Resources,Single,Yes,14,Travel_Rarely,2021-12-28
E2364,37,Female,Sales,Sales Representative,4794,Yes,2,1,1,Medical,Single,No,25,Travel_Rarely,2023-12-01
E2365,41,Male,IT,Software Engineer,5413,No,1,0,3,Technical Degree,Divorced,No,9,Travel_Rarely,2024-08-04
E2366,48,Female,Sales,Sales Representative,7772,No,7,0,3,Life Sciences,Single,No,11,Non-Travel,2018-03-24
E2367,40,Male,Research & Development,Healthcare Representative,11095,Yes,19,7,2,Human Resources,Single,No,16,Travel_Rarely,2015-11-06
E2368,42,Male,Finance,Financial Analyst,8408,Yes,9,6,4,Other,Married,No,15,Travel_Frequently,2016-03-20
E2369,42,Male,Research & Development,Manufacturing Director,10214,No,18,18,5,Technical Degree,Married,Yes,28,Travel_Frequently,2015-05-16
E2370,46,Male,Research & Development,Manufacturing Director,5568,No,5,4,5,Life Sciences,Single,No,6,Travel_Rarely,2020-12-10
E2371,35,Male,Finance,Accountant,6987,Yes,8,8,2,Medical,Single,Yes,7,Travel_Rarely,2017-08-23
E2372,29,Female,Research & Development,Research Scientist,8580,Yes,5,0,1,Medical,Married,Yes,26,Travel_Rarely,2020-07-09
E2373,33,Male,Finance,Accountant,9611,No,12,2,2,Life Sciences,Divorced,Yes,14,Travel_Rarely,2015-04-09
E2374,34,Male,Human Resources,HR Recruiter,6782,No,2,1,3,Human Resources,Married,Yes,25,Travel_Rarely,2023-08-17
E2375,23,Male,Research & Development,Laboratory Technician,4310,No,1,1,3,Marketing,Single,No,19,Travel_Rarely,2024-08-29
E2376,25,Male,Sales,Sales Representative,5891,Yes,3,0,1,Technical Degree,Married,Yes,8,Travel_Rarely,2022-07-10
E2377,50,Female,IT,IT Manager,9012,No,4,4,1,Human Resources,Married,No,5,Travel_Rarely,2021-01-25
E2378,56,Male,Sales,Sales Executive,10109,No,21,10,1,Marketing,Divorced,Yes,4,Travel_Rarely,2015-05-18
E2379,37,Male,Sales,Sales Executive,5072,No,4,4,4,Technical Degree,Divorced,No,17,Travel_Rarely,2021-11-11
E2380,43,Female,Research & Development,Laboratory Technician,8799,Yes,4,0,5,Life Sciences,Divorced,No,23,Travel_Rarely,2021-10-15
E2381,50,Female,Research & Development,Healthcare Representative,6011,No,1,1,2,Human Resources,Divorced,No,25,Non-Travel,2024-05-25
E2382,23,Male,Sales,Sales Manager,4786,No,2,2,5,Marketing,Divorced,No,11,Travel_Rarely,2023-05-07
E2383,47,Female,Research & Development,Manufacturing Director,8531,No,4,1,2,Marketing,Married,Yes,19,Non-Travel,2021-06-08
E2384,43,Male,Research & Development,Manufacturing Director,11759,No,18,17,1,Human Resources,Single,No,25,Travel_Rarely,2015-03-28
E2385,30,Female,IT,System Administrator,6807,No,7,6,2,Medical,Single,No,3,Non-Travel,2018-10-06
E2386,58,Male,Research & Development,Laboratory Technician,14012,No,25,22,2,Technical Degree,Married,No,2,Travel_Rarely,2015-11-07
E2387,57,Female,Finance,Financial Analyst,7895,No,13,1,5,Life Sciences,Single,Yes,8,Travel_Frequently,2015-04-05
E2388,32,Male,Sales,Sales Representative,4087,No,2,1,1,Other,Single,No,13,Travel_Rarely,2023-10-11
E2389,22,Female,Sales,Sales Representative,5903,No,1,1,2,Technical Degree,Married,Yes,14,Travel_Rarely,2024-08-10
E2390,20,Female,IT,Software Engineer,7457,Yes,0,0,4,Other,Single,Yes,27,Non-Travel,2025-05-08
E2391,46,Male,Sales,Sales Executive,4929,No,0,0,2,Medical,Divorced,No,10,Travel_Rarely,2025-02-05
E2392,27,Male,IT,IT Manager,7478,No,7,7,1,Technical Degree,Divorced,No,14,Travel_Rarely,2018-10-03
E2393,22,Female,Sales,Sales Manager,4523,Yes,1,1,1,Technical Degree,Divorced,No,1,Travel_Frequently,2024-11-26
E2394,22,Male,Sales,Sales Executive,5504,No,1,0,4,Medical,Single,Yes,25,Travel_Rarely,2024-03-20
E2395,52,Female,Research & Development,Laboratory Technician,11617,Yes,18,18,3,Other,Single,Yes,18,Travel_Rarely,2015-08-18
E2396,22,Female,Research & Development,Healthcare Representative,6551,Yes,2,0,1,Life Sciences,Divorced,Yes,21,Travel_Rarely,2023-05-07
E2397,50,Female,Research & Development,Manufacturing Director,5568,No,5,3,1,Human Resources,Single,No,1,Travel_Rarely,2020-11-16
E2398,39,Female,Human Resources,HR Executive,9403,No,13,3,4,Life Sciences,Divorced,No,13,Travel_Frequently,2015-05-31
E2399,46,Female,IT,IT Manager,10792,Yes,13,10,1,Marketing,Divorced,No,29,Travel_Rarely,2015-03-09
E2400,58,Male,Research & Development,Healthcare Representative,6111,No,1,1,5,Marketing,Married,Yes,25,Travel_Rarely,2024-10-16
E2401,44,Male,Finance,Finance Manager,8975,No,9,5,2,Technical Degree,Married,No,8,Non-Travel,2016-09-04
E2402,45,Female,Sales,Sales Executive,9251,No,20,6,1,Human Resources,Single,No,29,Travel_Rarely,2015-12-07
E2403,56,Female,Research & Development,Research Director,10840,No,24,0,5,Life Sciences,Married,No,11,Travel_Rarely,2015-11-11
E2404,30,Female,Research & Development,Manufacturing Director,5983,No,6,5,3,Human Resources,Single,No,21,Travel_Rarely,2019-12-21
E2405,55,Female,Research & Development,Manufacturing Director,12366,No,24,17,1,Life Sciences,Married,No,6,Travel_Frequently,2015-02-09
E2406,50,Male,IT,Software Engineer,12824,No,25,5,3,Medical,Single,No,14,Travel_Rarely,2015-10-25
E2407,54,Female,IT,Software Engineer,7910,Yes,9,4,5,Human Resources,Divorced,Yes,7,Non-Travel,2016-02-25
E2408,40,Female,Human Resources,HR Executive,7960,No,20,0,4,Life Sciences,Married,No,14,Travel_Rarely,2015-12-21
E2409,48,Male,Research & Development,Healthcare Representative,5004,Yes,0,0,5,Other,Married,Yes,18,Travel_Frequently,2025-06-26
E2410,24,Female,Human Resources,HR Recruiter,5107,No,4,3,3,Other,Single,No,21,Travel_Frequently,2021-11-05
E2411,26,Female,Research & Development,Research Scientist,7703,Yes,5,4,1,Life Sciences,Married,Yes,15,Travel_Rarely,2020-08-25
E2412,22,Female,Research & Development,Manufacturing Director,6165,Yes,0,0,1,Technical Degree,Single,No,28,Travel_Rarely,2025-09-18
E2413,55,Male,Research & Development,Research Director,10388,No,20,16,5,Human Resources,Divorced,Yes,5,Travel_Rarely,2015-06-03
E2414,49,Female,Sales,Sales Manager,5934,No,2,1,5,Technical Degree,Single,No,24,Travel_Rarely,2023-11-24
E2415,55,Male,Research & Development,Research Scientist,9083,No,16,7,4,Medical,Divorced,No,6,Non-Travel,2015-01-09
E2416,58,Female,Sales,Sales Representative,11513,No,20,20,4,Life Sciences,Single,No,29,Travel_Rarely,2015-04-05
E2417,29,Female,Sales,Sales Manager,4036,Yes,2,1,2,Medical,Married,No,30,Travel_Rarely,2023-01-30
E2418,56,Female,Research & Development,Manufacturing Director,10132,No,12,3,2,Technical Degree,Married,No,10,Travel_Rarely,2015-01-31
E2419,42,Male,Research & Development,Manufacturing Director,10614,No,22,16,1,Medical,Married,No,9,Travel_Frequently,2015-05-11
E2420,42,Female,Research & Development,Research Scientist,11054,No,15,11,2,Technical Degree,Single,No,5,Travel_Rarely,2015-09-23
E2421,53,Female,Research & Development,Healthcare Representative,7300,No,9,1,2,Medical,Divorced,No,16,Travel_Rarely,2016-03-09
E2422,31,Male,Research & Development,Research Director,9155,No,6,4,5,Human Resources,Married,No,15,Travel_Rarely,2019-03-20
E2423,58,Male,Research & Development,Healthcare Representative,10529,No,18,7,4,Human Resources,Divorced,No,28,Travel_Rarely,2015-10-08
E2424,47,Male,Research & Development,Manufacturing Director,7069,No,9,3,3,Human Resources,Single,No,26,Travel_Rarely,2016-11-01
E2425,58,Male,Research & Development,Laboratory Technician,8809,Yes,4,3,1,Other,Divorced,Yes,10,Travel_Frequently,2021-10-29
E2426,24,Female,Sales,Sales Manager,6353,Yes,1,1,5,Technical Degree,Married,Yes,17,Travel_Rarely,2024-12-14
E2427,57,Female,Research & Development,Research Scientist,12971,No,20,12,2,Marketing,Single,No,23,Travel_Rarely,2015-12-10
E2428,53,Male,Research & Development,Research Scientist,8291,No,7,3,1,Human Resources,Married,No,26,Travel_Rarely,2018-07-14
E2429,54,Male,Sales,Sales Manager,8911,No,20,17,1,Technical Degree,Divorced,No,8,Travel_Rarely,2015-07-25
E2430,50,Male,Research & Development,Manufacturing Director,11302,No,24,24,4,Marketing,Single,No,10,Travel_Frequently,2015-11-25
E2431,50,Female,IT,Data Analyst,8052,No,12,0,4,Marketing,Single,No,3,Travel_Rarely,2015-01-07
E2432,22,Male,Research & Development,Laboratory Technician,7819,Yes,2,2,1,Medical,Married,Yes,15,Travel_Frequently,2023-07-15
E2433,37,Female,Finance,Accountant,7841,Yes,9,9,5,Technical Degree,Single,Yes,24,Travel_Frequently,2016-03-27
E2434,50,Female,IT,Software Engineer,8178,No,10,9,5,Marketing,Single,No,23,Travel_Rarely,2015-11-25
E2435,57,Female,Sales,Sales Manager,5410,Yes,2,1,1,Human Resources,Married,Yes,27,Travel_Rarely,2023-08-17
E2436,26,Female,Research & Development,Research Scientist,8863,No,6,2,1,Technical Degree,Single,Yes,22,Travel_Frequently,2019-05-16
E2437,20,Male,Sales,Sales Representative,4229,Yes,0,0,2,Human Resources,Divorced,Yes,1,Travel_Rarely,2025-07-25
E2438,33,Female,Finance,Financial Analyst,8373,No,6,6,5,Technical Degree,Divorced,No,18,Non-Travel,2019-10-12
E2439,48,Male,Human Resources,HR Recruiter,4534,No,4,2,4,Other,Divorced,No,10,Travel_Rarely,2021-06-15
E2440,46,Male,Sales,Sales Manager,7070,No,6,1,5,Life Sciences,Married,Yes,30,Travel_Rarely,2019-12-05
E2441,22,Male,IT,System Administrator,7488,Yes,0,0,3,Medical,Single,No,23,Travel_Rarely,2025-01-18
E2442,26,Male,Finance,Accountant,7487,No,2,1,2,Other,Single,No,8,Travel_Rarely,2023-04-01
E2443,30,Male,Sales,Sales Representative,6475,No,0,0,3,Other,Married,No,9,Travel_Rarely,2025-07-24
E2444,54,Male,IT,Software Engineer,10815,No,20,14,5,Marketing,Divorced,Yes,20,Travel_Rarely,2015-02-10
E2445,44,Female,IT,System Administrator,6264,No,4,1,1,Marketing,Single,No,30,Non-Travel,2021-06-07
E2446,39,Male,Research & Development,Healthcare Representative,5170,No,4,3,1,Marketing,Single,No,13,Travel_Rarely,2021-06-24
E2447,20,Female,Research & Development,Research Director,6402,Yes,0,0,5,Life Sciences,Single,Yes,18,Non-Travel,2025-10-26
E2448,23,Male,Research & Development,Laboratory Technician,6851,No,0,0,2,Technical Degree,Married,Yes,6,Travel_Rarely,2025-10-19
E2449,56,Male,Research & Development,Research Scientist,10323,No,12,9,4,Marketing,Divorced,No,12,Travel_Rarely,2015-01-26
E2450,22,Female,IT,Data Analyst,7194,No,1,1,1,Other,Divorced,Yes,18,Travel_Rarely,2024-03-21
E2451,53,Male,Research & Development,Manufacturing Director,8277,Yes,9,5,3,Medical,Single,Yes,26,Travel_Rarely,2016-08-11
E2452,44,Male,Research & Development,Research Director,6381,No,7,1,1,Marketing,Married,No,15,Non-Travel,2018-06-07
E2453,21,Male,Research & Development,Research Director,4943,No,0,0,2,Other,Single,Yes,12,Travel_Rarely,2025-07-04
E2454,47,Female,Human Resources,HR Executive,9806,No,25,13,2,Medical,Married,No,12,Travel_Rarely,2015-06-11
E2455,48,Female,Research & Development,Manufacturing Director,6135,Yes,1,1,4,Human Resources,Single,No,11,Travel_Rarely,2024-01-03
E2456,53,Female,Research & Development,Research Scientist,9277,No,13,9,2,Medical,Married,No,18,Travel_Frequently,2015-07-27
E2457,49,Female,Research & Development,Healthcare Representative,9336,Yes,17,14,4,Technical Degree,Divorced,No,23,Travel_Rarely,2015-07-11
E2458,26,Male,Finance,Finance Manager,6512,Yes,1,1,2,Other,Divorced,Yes,27,Travel_Frequently,2024-12-18
E2459,33,Female,Finance,Financial Analyst,7731,No,4,0,4,Technical Degree,Married,No,27,Travel_Frequently,2021-08-22
E2460,48,Female,Sales,Sales Executive,8071,Yes,7,2,2,Life Sciences,Divorced,Yes,8,Travel_Rarely,2018-02-18
E2461,32,Male,Sales,Sales Manager,10143,No,12,4,1,Human Resources,Divorced,Yes,22,Travel_Rarely,2015-09-22
E2462,50,Female,Sales,Sales Manager,8495,No,10,5,4,Marketing,Married,No,30,Travel_Rarely,2015-11-21
E2463,34,Male,Sales,Sales Manager,4116,Yes,0,0,2,Technical Degree,Divorced,Yes,5,Travel_Frequently,2025-12-30
E2464,49,Male,Research & Development,Research Director,6980,Yes,6,3,1,Technical Degree,Single,Yes,16,Travel_Rarely,2019-11-25
E2465,41,Female,Sales,Sales Executive,5968,No,5,4,1,Other,Married,Yes,27,Travel_Frequently,2020-02-17
E2466,37,Male,Sales,Sales Representative,6913,Yes,13,8,1,Technical Degree,Single,Yes,19,Travel_Rarely,2015-07-07
E2467,52,Female,Human Resources,HR Executive,9841,Yes,20,13,4,Other,Divorced,Yes,20,Travel_Rarely,2015-05-15
E2468,56,Female,IT,System Administrator,12728,No,19,19,3,Life Sciences,Married,No,11,Travel_Rarely,2015-05-12
E2469,47,Female,Sales,Sales Representative,8827,No,6,1,2,Other,Divorced,Yes,4,Travel_Rarely,2019-10-29
E2470,26,Female,Finance,Financial Analyst,8163,Yes,4,4,2,Other,Married,Yes,3,Travel_Rarely,2021-08-07
E2471,57,Female,Sales,Sales Executive,9405,No,15,5,4,Life Sciences,Divorced,No,23,Travel_Frequently,2015-03-30
E2472,33,Female,IT,Data Analyst,8274,No,8,8,3,Life Sciences,Married,No,28,Travel_Rarely,2017-02-07
E2473,32,Female,Sales,Sales Manager,8533,No,9,5,5,Marketing,Married,No,20,Travel_Rarely,2016-02-09
E2474,59,Female,Research & Development,Research Director,8707,No,18,17,2,Medical,Married,No,15,Travel_Frequently,2015-04-09
E2475,46,Male,Sales,Sales Executive,7637,No,12,0,4,Other,Divorced,No,24,Travel_Rarely,2015-03-09
E2476,45,Female,Research & Development,Healthcare Representative,8082,No,10,7,4,Marketing,Single,Yes,16,Travel_Rarely,2015-07-04
E2477,46,Male,Research & Development,Healthcare Representative,9779,No,9,0,1,Medical,Single,No,11,Non-Travel,2016-01-19
E2478,57,Female,Sales,Sales Manager,9111,No,9,2,1,Human Resources,Single,No,14,Travel_Frequently,2016-12-31
E2479,24,Female,Finance,Finance Manager,5984,Yes,0,0,3,Medical,Single,No,26,Travel_Rarely,2025-08-28
E2480,41,Male,Sales,Sales Manager,10363,Yes,17,7,5,Life Sciences,Divorced,Yes,22,Travel_Frequently,2015-10-01
E2481,58,Female,Finance,Accountant,10023,No,18,8,4,Human Resources,Married,Yes,12,Travel_Rarely,2015-03-11
E2482,33,Female,IT,System Administrator,11338,No,12,7,2,Human Resources,Married,No,21,Travel_Frequently,2015-12-20
E2483,22,Male,Research & Development,Healthcare Representative,6672,No,2,0,1,Medical,Single,No,26,Travel_Rarely,2023-05-25
E2484,41,Female,IT,Data Analyst,11631,No,19,6,4,Other,Married,Yes,24,Travel_Rarely,2015-08-28
E2485,43,Male,Research & Development,Healthcare Representative,12340,No,21,16,2,Medical,Single,No,24,Travel_Rarely,2015-02-04
E2486,40,Female,Sales,Sales Manager,10459,No,16,13,4,Life Sciences,Divorced,Yes,29,Travel_Frequently,2015-02-24
E2487,37,Male,Research & Development,Healthcare Representative,9918,Yes,14,4,1,Technical Degree,Married,No,23,Travel_Rarely,2015-09-04
E2488,25,Female,Human Resources,HR Recruiter,5006,Yes,0,0,2,Technical Degree,Married,Yes,25,Travel_Frequently,2025-04-04
E2489,57,Male,Research & Development,Healthcare Representative,7870,No,13,2,5,Human Resources,Divorced,No,15,Travel_Rarely,2015-05-01
E2490,56,Male,Sales,Sales Manager,4899,No,1,1,4,Life Sciences,Divorced,No,21,Non-Travel,2024-01-04
E2491,36,Male,IT,IT Manager,11652,No,14,5,5,Human Resources,Divorced,Yes,27,Travel_Frequently,2015-09-12
E2492,52,Male,Human Resources,HR Manager,7108,No,11,5,5,Other,Divorced,No,17,Travel_Rarely,2015-02-03
E2493,55,Female,Sales,Sales Representative,7488,Yes,13,0,2,Human Resources,Married,No,5,Travel_Frequently,2015-09-26
E2494,60,Female,IT,Software Engineer,13661,No,23,17,5,Other,Married,No,18,Travel_Frequently,2015-10-08
E2495,21,Female,Sales,Sales Executive,5914,No,0,0,2,Medical,Married,Yes,19,Travel_Frequently,2025-06-09
E2496,58,Male,Sales,Sales Manager,7343,No,7,6,1,Technical Degree,Married,Yes,11,Travel_Rarely,2018-08-15
E2497,34,Male,Research & Development,Healthcare Representative,6143,Yes,5,5,1,Medical,Divorced,No,24,Non-Travel,2020-07-04
E2498,60,Male,Research & Development,Manufacturing Director,10161,No,21,21,5,Human Resources,Divorced,Yes,16,Non-Travel,2015-08-14
E2499,36,Male,Sales,Sales Representative,6169,No,9,8,4,Life Sciences,Divorced,No,10,Non-Travel,2016-06-28
E2500,40,Male,Sales,Sales Executive,7387,No,6,4,5,Human Resources,Single,No,27,Travel_Frequently,2019-06-11
E2501,59,Female,Research & Development,Research Director,8351,No,17,7,4,Technical Degree,Divorced,No,9,Travel_Frequently,2015-03-14
E2502,47,Female,IT,System Administrator,8257,Yes,0,0,2,Technical Degree,Divorced,No,16,Travel_Frequently,2025-11-28
E2503,43,Female,Research & Development,Research Director,12899,Yes,22,22,2,Other,Single,No,18,Travel_Rarely,2015-11-04
E2504,39,Male,Research & Development,Manufacturing Director,6791,No,7,2,1,Human Resources,Married,No,12,Travel_Frequently,2018-09-08
E2505,44,Male,Sales,Sales Representative,8461,No,14,4,1,Marketing,Divorced,No,24,Travel_Frequently,2015-06-03
E2506,60,Female,Sales,Sales Executive,7156,No,8,1,2,Life Sciences,Divorced,No,6,Travel_Frequently,2017-02-24
E2507,26,Male,Research & Development,Manufacturing Director,7494,No,6,6,5,Marketing,Divorced,No,23,Travel_Rarely,2019-08-02
E2508,28,Male,Sales,Sales Manager,8568,Yes,8,4,4,Other,Married,Yes,5,Non-Travel,2017-06-09
E2509,44,Male,Research & Development,Healthcare Representative,5069,Yes,3,1,4,Technical Degree,Married,Yes,24,Travel_Rarely,2022-03-22
E2510,45,Male,Sales,Sales Representative,5796,Yes,8,0,3,Human Resources,Divorced,No,8,Travel_Rarely,2017-10-05
E2511,55,Male,Human Resources,HR Manager,9285,No,13,9,3,Medical,Divorced,No,3,Travel_Rarely,2015-07-03
E2512,21,Male,Sales,Sales Representative,6813,Yes,0,0,3,Technical Degree,Married,No,30,Travel_Rarely,2025-08-28
E2513,55,Female,Finance,Financial Analyst,8558,No,7,2,3,Other,Divorced,No,25,Travel_Rarely,2018-04-27
E2514,30,Male,Research & Development,Healthcare Representative,9734,Yes,7,7,1,Medical,Divorced,Yes,2,Travel_Rarely,2018-01-17
E2515,41,Male,Human Resources,HR Manager,4203,No,6,6,2,Human Resources,Divorced,No,5,Travel_Rarely,2019-08-17
E2516,34,Male,Research & Development,Laboratory Technician,6067,No,4,2,2,Medical,Married,No,19,Travel_Rarely,2021-07-01
E2517,53,Female,Finance,Accountant,10540,Yes,18,2,2,Technical Degree,Married,No,10,Travel_Frequently,2015-04-20
E2518,53,Female,Research & Development,Research Scientist,9774,No,16,3,3,Life Sciences,Single,Yes,3,Travel_Rarely,2015-01-31
E2519,60,Male,Research & Development,Laboratory Technician,11604,No,25,25,5,Marketing,Married,No,13,Travel_Rarely,2015-09-06
E2520,46,Male,Research & Development,Research Scientist,5050,No,4,4,3,Medical,Divorced,No,12,Travel_Frequently,2021-05-27
E2521,32,Male,Sales,Sales Executive,4392,Yes,2,1,2,Medical,Married,Yes,11,Travel_Frequently,2023-04-19
E2522,45,Female,Finance,Financial Analyst,9073,No,15,10,1,Life Sciences,Married,No,5,Travel_Rarely,2015-02-22
E2523,29,Male,Finance,Finance Manager,6325,Yes,2,1,2,Medical,Divorced,Yes,19,Travel_Rarely,2023-10-24
E2524,26,Male,Sales,Sales Executive,6489,Yes,6,0,1,Medical,Single,Yes,19,Travel_Frequently,2019-11-25
E2525,33,Male,Research & Development,Research Scientist,7914,No,3,2,3,Medical,Divorced,No,7,Travel_Rarely,2022-03-01
E2526,20,Male,Research & Development,Research Director,5858,No,0,0,5,Marketing,Single,Yes,2,Travel_Rarely,2025-03-08
E2527,35,Female,Human Resources,HR Recruiter,6811,No,11,7,2,Technical Degree,Married,No,11,Travel_Rarely,2015-11-15
E2528,51,Female,Finance,Accountant,7932,No,5,1,3,Medical,Single,Yes,16,Travel_Rarely,2020-06-26
E2529,48,Female,Research & Development,Manufacturing Director,12361,No,24,23,4,Medical,Divorced,No,23,Non-Travel,2015-08-11
E2530,29,Female,IT,Data Analyst,8308,No,3,3,2,Other,Married,No,3,Non-Travel,2022-01-04
E2531,40,Female,IT,Data Analyst,7810,No,6,2,5,Life Sciences,Married,No,22,Travel_Frequently,2019-01-30
E2532,56,Female,Research & Development,Manufacturing Director,11701,No,18,17,5,Life Sciences,Single,No,22,Travel_Rarely,2015-05-02
E2533,49,Male,Human Resources,HR Recruiter,6100,No,0,0,1,Technical Degree,Divorced,No,13,Travel_Rarely,2025-08-28
E2534,37,Female,Sales,Sales Executive,8054,No,15,0,2,Life Sciences,Married,No,4,Travel_Rarely,2015-12-31
E2535,45,Male,Finance,Accountant,8684,Yes,10,4,4,Medical,Single,No,12,Travel_Rarely,2015-02-09
E2536,57,Female,Human Resources,HR Recruiter,6431,No,0,0,1,Medical,Divorced,No,22,Travel_Rarely,2025-09-12
E2537,49,Male,Human Resources,HR Recruiter,8883,No,19,0,1,Life Sciences,Married,Yes,4,Travel_Rarely,2015-08-20
E2538,27,Female,Finance,Financial Analyst,7024,No,3,2,2,Technical Degree,Divorced,Yes,9,Travel_Rarely,2022-03-17
E2539,37,Male,Finance,Finance Manager,6852,No,9,9,4,Technical Degree,Divorced,No,28,Travel_Rarely,2016-12-10
E2540,26,Female,IT,Software Engineer,8102,Yes,0,0,2,Life Sciences,Single,No,29,Travel_Rarely,2025-08-09
E2541,45,Male,Finance,Financial Analyst,13877,Yes,23,19,2,Marketing,Divorced,Yes,28,Non-Travel,2015-11-14
E2542,29,Male,Research & Development,Manufacturing Director,8521,No,3,1,1,Technical Degree,Divorced,No,22,Travel_Rarely,2022-07-22
E2543,40,Female,Research & Development,Research Scientist,8221,Yes,3,0,1,Human Resources,Divorced,Yes,23,Travel_Rarely,2022-01-07
E2544,49,Male,IT,IT Manager,9671,No,5,4,4,Other,Married,Yes,18,Travel_Rarely,2020-04-10
E2545,58,Male,IT,Software Engineer,8276,No,13,5,1,Medical,Divorced,No,20,Travel_Frequently,2015-09-19
E2546,39,Male,IT,System Administrator,11468,Yes,12,4,1,Life Sciences,Divorced,Yes,10,Travel_Rarely,2015-10-23
E2547,46,Female,Sales,Sales Executive,12409,No,21,2,2,Other,Married,No,11,Travel_Frequently,2015-07-18
E2548,43,Female,Sales,Sales Manager,7375,No,15,14,5,Human Resources,Single,No,17,Non-Travel,2015-12-29
E2549,41,Female,Sales,Sales Manager,7353,No,14,14,2,Medical,Married,No,10,Travel_Frequently,2015-12-06
E2550,28,Female,Sales,Sales Representative,7678,No,6,0,1,Life Sciences,Married,No,22,Non-Travel,2019-06-29
